Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
22,6,14/02/2018 09:05:16,2307108,14,12,1239,2273,744,0,88.5,202.3974574179,976,0,189.4166666667,347.6425694023,1522.2521008986,11.2695201092,92284.32,118603.50362367,292552,10,2307108,177469.846153846,124173.756628126,295474,43,2053862,186714.727272727,146463.892832391,393904,74,0,0,0,0,456,392,6.0682031357,5.2013169735,0,976,130.0740740741,273.5328592166,74820.2250712251,0,0,0,1,0,0,0,0,0,135.0769230769,88.5,189.4166666667,0,0,0,0,0,0,14,1239,12,2273,14600,233,7,32,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 09:04:48,112640660,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266333667,56320330,84.8528137424,56320390,56320270,112640660,56320330,84.8528137424,56320390,56320270,0,0,0,0,0,0,0,0,0,0,0,0.0266333667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320330,84.8528137424,56320390,56320270,Benign
0,0,14/02/2018 09:07:37,112640642,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266333709,56320321,53.7401153702,56320359,56320283,112640642,56320321,53.7401153702,56320359,56320283,0,0,0,0,0,0,0,0,0,0,0,0.0266333709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320321,53.7401153702,56320359,56320283,Benign
0,0,14/02/2018 09:10:26,112640974,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332924,56320487,29.6984848098,56320508,56320466,112640974,56320487,29.6984848098,56320508,56320466,0,0,0,0,0,0,0,0,0,0,0,0.0266332924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320487,29.6984848098,56320508,56320466,Benign
0,0,14/02/2018 09:13:15,112641062,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332716,56320531,193.7472580451,56320668,56320394,112641062,56320531,193.7472580451,56320668,56320394,0,0,0,0,0,0,0,0,0,0,0,0.0266332716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320531,193.7472580451,56320668,56320394,Benign
0,0,14/02/2018 09:16:04,112641124,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026633257,56320562,7.0710678119,56320567,56320557,112641124,56320562,7.0710678119,56320567,56320557,0,0,0,0,0,0,0,0,0,0,0,0.026633257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320562,7.0710678119,56320567,56320557,Benign
22,6,14/02/2018 09:19:10,2825151,14,16,1096,2261,272,0,78.2857142857,82.5361725562,976,0,141.3125,302.9998281078,1188.25507026,10.6189014322,97419,114922.752530931,243918,19,2824375,217259.615384615,66080.2331028204,266595,19,2825128,188341.866666667,98179.8241070702,280446,23,0,0,0,0,456,520,4.955487335,5.6634140972,0,976,108.2903225806,224.1629159857,50249.0129032258,0,0,0,1,0,0,0,0,1,111.9,78.2857142857,141.3125,0,0,0,0,0,0,14,1096,16,2261,14600,227,11,32,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 09:18:53,112641151,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332506,56320575.5,153.4421715175,56320684,56320467,112641151,56320575.5,153.4421715175,56320684,56320467,0,0,0,0,0,0,0,0,0,0,0,0.0266332506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320575.5,153.4421715175,56320684,56320467,Benign
0,0,14/02/2018 09:21:42,112641308,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332135,56320654,190.9188309204,56320789,56320519,112641308,56320654,190.9188309204,56320789,56320519,0,0,0,0,0,0,0,0,0,0,0,0.0266332135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320654,190.9188309204,56320789,56320519,Benign
67,17,14/02/2018 08:58:20,676,1,1,300,329,300,300,300,0,329,329,329,0,930473.372781065,2958.5798816568,676,0,676,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1479.2899408284,1479.2899408284,300,329,309.6666666667,16.7431578065,280.3333333333,0,0,0,0,0,0,0,0,1,464.5,300,329,0,0,0,0,0,0,1,300,1,329,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 09:24:31,112641033,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332785,56320516.5,185.9690834521,56320648,56320385,112641033,56320516.5,185.9690834521,56320648,56320385,0,0,0,0,0,0,0,0,0,0,0,0.0266332785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320516.5,185.9690834521,56320648,56320385,Benign
9984,6,14/02/2018 08:30:38,72593289,91,83,7680,1728,192,64,84.3956043956,30.6437882489,64,0,20.8192771084,30.1654561678,129.5987567115,2.396915781,419614.387283237,4044523.28247028,53132007,2,72508628,805651.422222222,5601770.67220659,53175339,24,72549912,884755.024390244,5858282.73796248,53132007,2,1,0,0,0,1820,1660,1.2535594027,1.1433563783,0,192,54.1257142857,43.8572157057,1923.4553694581,0,1,0,0,1,0,0,0,0,54.4367816092,84.3956043956,20.8192771084,0,0,0,0,0,0,91,7680,83,1728,253,253,90,20,18407914,0,18407914,18407914,53132007,0,53132007,53132007,Benign
0,0,14/02/2018 09:27:20,112641270,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332224,56320635,89.0954544295,56320698,56320572,112641270,56320635,89.0954544295,56320698,56320572,0,0,0,0,0,0,0,0,0,0,0,0.0266332224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320635,89.0954544295,56320698,56320572,Benign
0,0,14/02/2018 09:30:09,112642177,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026633008,56321088.5,775.6961389616,56321637,56320540,112642177,56321088.5,775.6961389616,56321637,56320540,0,0,0,0,0,0,0,0,0,0,0,0.026633008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56321088.5,775.6961389616,56321637,56320540,Benign
9984,6,14/02/2018 09:30:03,347411,5,5,3488,672,1168,0,697.6,452.9158862305,560,0,134.4,239.6263758437,11974.2898181117,28.7843505243,38601.2222222222,32904.5404647207,83788,150,347411,86852.75,78445.8488613855,179854,150,237484,59371,34549.1771537326,89706,28398,1,0,0,0,100,100,14.3921752622,14.3921752622,0,1168,445.0909090909,440.0330566095,193629.090909091,0,1,0,0,1,0,0,0,1,489.6,697.6,134.4,0,0,0,0,0,0,5,3488,5,672,253,256,3,20,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 09:32:58,112641271,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332222,56320635.5,17.6776695297,56320648,56320623,112641271,56320635.5,17.6776695297,56320648,56320623,0,0,0,0,0,0,0,0,0,0,0,0.0266332222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320635.5,17.6776695297,56320648,56320623,Benign
22,6,14/02/2018 09:36:16,1859492,11,11,1123,1969,648,0,102.0909090909,197.4216069965,976,0,179,364.1864906885,1662.8197378639,11.831188303,88547.2380952381,119972.203999053,254803,10,1859492,185949.2,129113.120689486,292548,29,1605836,160583.6,129395.791910969,293145,76,0,0,0,0,360,360,5.9155941515,5.9155941515,0,976,134.4347826087,283.4445313841,80340.8023715415,0,0,0,1,0,0,0,0,1,140.5454545455,102.0909090909,179,0,0,0,0,0,0,11,1123,11,1969,14600,230,7,32,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 09:35:47,112641240,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332295,56320620,1.4142135624,56320621,56320619,112641240,56320620,1.4142135624,56320621,56320619,0,0,0,0,0,0,0,0,0,0,0,0.0266332295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320620,1.4142135624,56320621,56320619,Benign
22,6,14/02/2018 09:38:53,828545,6,4,52,1017,32,0,8.6666666667,13.952299691,976,0,254.25,481.5546870986,1290.2135671569,12.0693504879,92060.5555555556,136780.075691885,274751,18,828545,165709,151262.805244713,279256,18,553985,184661.666666667,159358.223541596,278508,663,0,0,0,0,200,136,7.2416102927,4.8277401952,0,976,97.1818181818,291.8550387373,85179.3636363636,0,0,0,1,0,0,0,0,0,106.9,8.6666666667,254.25,0,0,0,0,0,0,6,52,4,1017,14600,210,2,32,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 09:38:36,112641263,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332241,56320631.5,225.5670631985,56320791,56320472,112641263,56320631.5,225.5670631985,56320791,56320472,0,0,0,0,0,0,0,0,0,0,0,0.0266332241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320631.5,225.5670631985,56320791,56320472,Benign
80,6,14/02/2018 09:42:23,5072860,4,4,191,606,191,0,47.75,95.5,606,0,151.5,303,157.1105845618,1.5770196694,724694.285714286,1858872.99547994,4939689,23,133171,44390.3333333333,35532.6771484127,65835,3375,5072837,1690945.66666667,2869102.59475194,5003684,1816,0,0,0,0,136,136,0.7885098347,0.7885098347,0,606,88.5555555556,204.0643961542,41642.2777777778,0,0,0,1,0,0,0,0,1,99.625,47.75,151.5,0,0,0,0,0,0,4,191,4,606,29200,219,1,32,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 09:41:25,112641313,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332123,56320656.5,109.6015510839,56320734,56320579,112641313,56320656.5,109.6015510839,56320734,56320579,0,0,0,0,0,0,0,0,0,0,0,0.0266332123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320656.5,109.6015510839,56320734,56320579,Benign
0,0,14/02/2018 09:44:14,112641185,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332425,56320592.5,17.6776695297,56320605,56320580,112641185,56320592.5,17.6776695297,56320605,56320580,0,0,0,0,0,0,0,0,0,0,0,0.0266332425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320592.5,17.6776695297,56320605,56320580,Benign
67,17,14/02/2018 09:25:06,581,1,1,300,329,300,300,300,0,329,329,329,0,1082616.17900172,3442.3407917384,581,0,581,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1721.1703958692,1721.1703958692,300,329,309.6666666667,16.7431578065,280.3333333333,0,0,0,0,0,0,0,0,1,464.5,300,329,0,0,0,0,0,0,1,300,1,329,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 09:47:03,112641171,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332458,56320585.5,208.59650045,56320733,56320438,112641171,56320585.5,208.59650045,56320733,56320438,0,0,0,0,0,0,0,0,0,0,0,0.0266332458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320585.5,208.59650045,56320733,56320438,Benign
0,0,14/02/2018 09:49:52,112641178,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332442,56320589,32.5269119346,56320612,56320566,112641178,56320589,32.5269119346,56320612,56320566,0,0,0,0,0,0,0,0,0,0,0,0.0266332442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320589,32.5269119346,56320612,56320566,Benign
0,0,14/02/2018 09:52:41,112641062,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332716,56320531,124.4507934888,56320619,56320443,112641062,56320531,124.4507934888,56320619,56320443,0,0,0,0,0,0,0,0,0,0,0,0.0266332716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320531,124.4507934888,56320619,56320443,Benign
0,0,14/02/2018 09:55:30,112641413,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266331886,56320706.5,103.9446968344,56320780,56320633,112641413,56320706.5,103.9446968344,56320780,56320633,0,0,0,0,0,0,0,0,0,0,0,0.0266331886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320706.5,103.9446968344,56320780,56320633,Benign
0,0,14/02/2018 09:58:19,112641214,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332357,56320607,14.1421356237,56320617,56320597,112641214,56320607,14.1421356237,56320617,56320597,0,0,0,0,0,0,0,0,0,0,0,0.0266332357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320607,14.1421356237,56320617,56320597,Benign
0,0,14/02/2018 10:01:08,112641216,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332352,56320608,56.5685424949,56320648,56320568,112641216,56320608,56.5685424949,56320648,56320568,0,0,0,0,0,0,0,0,0,0,0,0.0266332352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320608,56.5685424949,56320648,56320568,Benign
0,0,14/02/2018 10:03:57,112641213,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332359,56320606.5,20.5060966544,56320621,56320592,112641213,56320606.5,20.5060966544,56320621,56320592,0,0,0,0,0,0,0,0,0,0,0,0.0266332359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320606.5,20.5060966544,56320621,56320592,Benign
0,0,14/02/2018 10:06:46,112641235,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332307,56320617.5,144.9568901432,56320720,56320515,112641235,56320617.5,144.9568901432,56320720,56320515,0,0,0,0,0,0,0,0,0,0,0,0.0266332307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320617.5,144.9568901432,56320720,56320515,Benign
67,17,14/02/2018 09:48:45,666,1,1,300,329,300,300,300,0,329,329,329,0,944444.444444444,3003.003003003,666,0,666,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1501.5015015015,1501.5015015015,300,329,309.6666666667,16.7431578065,280.3333333333,0,0,0,0,0,0,0,0,1,464.5,300,329,0,0,0,0,0,0,1,300,1,329,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 10:09:34,112641397,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266331924,56320698.5,68.5893577751,56320747,56320650,112641397,56320698.5,68.5893577751,56320747,56320650,0,0,0,0,0,0,0,0,0,0,0,0.0266331924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320698.5,68.5893577751,56320747,56320650,Benign
0,0,14/02/2018 10:12:23,112641224,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332333,56320612,11.313708499,56320620,56320604,112641224,56320612,11.313708499,56320620,56320604,0,0,0,0,0,0,0,0,0,0,0,0.0266332333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320612,11.313708499,56320620,56320604,Benign
0,0,14/02/2018 10:15:12,112641200,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026633239,56320600,46.6690475583,56320633,56320567,112641200,56320600,46.6690475583,56320633,56320567,0,0,0,0,0,0,0,0,0,0,0,0.026633239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320600,46.6690475583,56320633,56320567,Benign
0,0,14/02/2018 10:18:01,112641249,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332274,56320624.5,0.7071067812,56320625,56320624,112641249,56320624.5,0.7071067812,56320625,56320624,0,0,0,0,0,0,0,0,0,0,0,0.0266332274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320624.5,0.7071067812,56320625,56320624,Benign
0,0,14/02/2018 10:20:50,112641242,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332291,56320621,45.2548339959,56320653,56320589,112641242,56320621,45.2548339959,56320653,56320589,0,0,0,0,0,0,0,0,0,0,0,0.0266332291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320621,45.2548339959,56320653,56320589,Benign
0,0,14/02/2018 10:23:39,112641238,3,0,0,0,0,0,0,0,0,0,0,0,0,0.02663323,56320619,80.6101730553,56320676,56320562,112641238,56320619,80.6101730553,56320676,56320562,0,0,0,0,0,0,0,0,0,0,0,0.02663323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320619,80.6101730553,56320676,56320562,Benign
0,0,14/02/2018 10:26:28,112641241,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332293,56320620.5,47.3761543395,56320654,56320587,112641241,56320620.5,47.3761543395,56320654,56320587,0,0,0,0,0,0,0,0,0,0,0,0.0266332293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320620.5,47.3761543395,56320654,56320587,Benign
9984,6,14/02/2018 09:34:46,23325726,41,36,3616,768,336,0,88.1951219512,52.4743839946,64,0,21.3333333333,30.597852399,187.9469903745,3.3010762452,306917.447368421,2074403.32770599,18071741,8,23242584,581064.6,2864389.57615577,18156495,27,23242616,664074.742857143,3041162.25528988,18071741,8,1,0,0,0,820,720,1.7577159228,1.5433603224,0,336,57.0256410256,54.4934106249,2969.5318015318,0,1,0,0,1,0,0,0,0,57.7662337662,88.1951219512,21.3333333333,0,0,0,0,0,0,41,3616,36,768,256,254,39,20,1815918,0,1815918,1815918,18071741,0,18071741,18071741,Benign
0,0,14/02/2018 10:29:17,112641169,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332463,56320584.5,48.7903679019,56320619,56320550,112641169,56320584.5,48.7903679019,56320619,56320550,0,0,0,0,0,0,0,0,0,0,0,0.0266332463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320584.5,48.7903679019,56320619,56320550,Benign
22,6,14/02/2018 10:32:24,3714671,15,17,1128,2302,272,0,75.2,82.5583776142,976,0,135.4117647059,294.3853891635,923.3657570213,8.6144910276,119828.096774194,142575.439625333,536338,18,3713874,265276.714285714,179477.56047631,840327,92,3714631,232164.4375,143519.68740024,536338,18,0,0,0,0,500,552,4.0380426692,4.5764483584,0,976,103.9393939394,218.0924315792,47564.3087121212,0,0,0,1,0,0,0,0,1,107.1875,75.2,135.4117647059,0,0,0,0,0,0,15,1128,17,2302,14600,227,11,32,0,0,0,0,0,0,0,0,Benign
0,0,14/02/2018 10:32:06,112641193,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332406,56320596.5,48.7903679019,56320631,56320562,112641193,56320596.5,48.7903679019,56320631,56320562,0,0,0,0,0,0,0,0,0,0,0,0.0266332406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320596.5,48.7903679019,56320631,56320562,Benign
0,0,14/02/2018 10:34:55,112641251,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0266332269,56320625.5,68.5893577751,56320674,56320577,112641251,56320625.5,68.5893577751,56320674,56320577,0,0,0,0,0,0,0,0,0,0,0,0.0266332269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320625.5,68.5893577751,56320674,56320577,Benign
67,17,14/02/2018 10:11:24,678,1,1,300,329,300,300,300,0,329,329,329,0,927728.613569322,2949.8525073746,678,0,678,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1474.9262536873,1474.9262536873,300,329,309.6666666667,16.7431578065,280.3333333333,0,0,0,0,0,0,0,0,1,464.5,300,329,0,0,0,0,0,0,1,300,1,329,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
21,6,14/02/2018 10:33:26,19,1,1,0,0,0,0,0,0,0,0,0,0,0,105263.157894737,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,52631.5789473684,52631.5789473684,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-BruteForce
21,6,14/02/2018 10:33:26,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.666666667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.333333333,333333.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-BruteForce
21,6,14/02/2018 10:33:26,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.666666667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.333333333,333333.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-BruteForce
21,6,14/02/2018 10:33:26,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-BruteForce
21,6,14/02/2018 10:33:26,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-BruteForce
